Density, E_angle, E_bond, E_dihed, E_impro, E_vdwl, KinEng, Lx, Ly, Lz, PotEng, Press, Step, Temp, TotEng, Volume, f_avd, f_sxx_ave, f_syy_ave, f_szz_ave, v_Time, v_sxx, v_syy, v_szz
1.1749753, 43935.809, 9054.5845, -4701.032, 261.12694, -3588.3489, 18837.767, 60.348807, 57.499403, 58.86887, 43665.917, 891.45113, 3366000, 300.09405, 62503.685, 204276.18, 1.1767003, 2.3784662, 9.6225588, -7.3278187, 1683, -74.47725, -131.20002, -65.301586
1.1759655, 44032.821, 9173.68, -4685.28, 276.47367, -3644.4505, 18882.096, 60.21355, 57.227187, 59.231842, 43824.13, -352.3824, 3368000, 300.80022, 62706.226, 204104.16, 1.1801957, -7.6220112, -14.064141, -3.0064726, 1684, 56.829832, 40.99538, 9.2902292
1.1791003, 44181.707, 9073.6217, -4738.1634, 286.3765, -3753.2279, 18781.371, 60.059975, 57.353832, 59.094644, 43708.108, 62.81431, 3370000, 299.19563, 62489.479, 203561.53, 1.1756343, 1.7482095, 3.8325921, 6.3494671, 1685, -37.97525, 66.037783, -47.156514
1.1745851, 44153.602, 9160.8584, -4818.9449, 292.68941, -3652.5083, 18727.014, 60.233985, 57.198271, 59.311305, 43810.566, 305.66658, 3372000, 298.3297, 62537.581, 204344.04, 1.17599, 0.26331995, 1.8564679, 0.7718955, 1686, -40.817243, -17.389524, -34.70823
1.1764181, 44010.84, 9184.9041, -4702.8034, 260.83615, -3727.4016, 18680.695, 60.270662, 57.291824, 59.086209, 43707.301, 483.53984, 3374000, 297.59182, 62387.997, 204025.64, 1.177856, -3.9697738, -3.5950537, 1.4563204, 1687, -24.514784, -68.378069, -54.09117
1.1824441, 43874.735, 9203.5406, -4625.6931, 288.65637, -3726.4141, 18892.721, 60.384608, 57.060362, 58.912174, 43674.177, 564.22019, 3376000, 300.96948, 62566.898, 202985.88, 1.17573, 1.3526064, 5.8104791, -7.8132282, 1688, -38.592311, -6.8393474, -126.07717
1.1806913, 44091.997, 9024.63, -4689.0929, 284.33236, -3671.9398, 19013.132, 60.468173, 56.845938, 59.14034, 43695.641, 585.41046, 3378000, 302.88769, 62708.773, 203287.23, 1.1785538, -0.28590086, -3.890674, 1.2487034, 1689, -78.325387, 16.043262, -115.66802
1.1780697, 44168.399, 9110.0811, -4800.0392, 264.02729, -3783.5349, 18892.561, 60.359872, 57.019367, 59.197691, 43630.894, 399.34269, 3380000, 300.96693, 62523.455, 203739.61, 1.1771581, 2.0580843, 6.4931829, 4.3532397, 1690, 5.9976052, -66.213576, -61.174222
1.1770782, 44168.294, 9141.804, -4784.5183, 274.91808, -3693.1884, 18987.226, 60.470713, 57.052826, 59.104275, 43770.048, 416.76359, 3382000, 302.475, 62757.275, 203911.23, 1.1813793, 4.0738026, -7.9359989, -5.7946616, 1691, -134.74376, 5.431307, 2.62674
1.178126, 44082.45, 9108.3359, -4655.8538, 272.80957, -3721.2683, 18800.614, 59.995537, 57.289454, 59.273572, 43762.152, -518.82542, 3384000, 299.50218, 62562.766, 203729.88, 1.1768203, -2.2051487, 5.640237, -3.1376536, 1692, 142.46195, -42.470829, 57.718838
1.1808009, 44039.468, 9140.3269, -4851.2779, 286.318, -3767.3056, 18755.162, 60.253281, 56.946659, 59.240787, 43515.558, 594.77371, 3386000, 298.77812, 62270.721, 203268.35, 1.1769289, -2.6431064, 4.5235698, 5.5641964, 1693, -35.006363, -11.514223, -134.27575
1.17747, 44145.945, 9014.5419, -4775.3299, 258.05945, -3624.3276, 18689.238, 60.318868, 56.99235, 59.2962, 43729.868, -123.92338, 3388000, 297.7279, 62419.106, 203843.38, 1.1782413, 5.032154, -6.9636775, -0.42591099, 1694, 26.446866, 27.088383, -15.865639
1.183466, 43921.888, 9191.505, -4727.113, 279.78104, -3717.5078, 19000.182, 59.871971, 57.234656, 59.184508, 43630.916, -424.61288, 3390000, 302.68138, 62631.097, 202810.61, 1.1772138, -3.5183723, 4.9750847, 1.2514602, 1695, 82.508549, 52.071283, -5.5081332
1.1797013, 44053.967, 9093.9028, -4623.2002, 282.43037, -3805.493, 18705.058, 60.31817, 57.074652, 59.099388, 43674.414, -372.91688, 3392000, 297.97993, 62379.472, 203457.83, 1.178194, -2.5240577, 1.9750632, 3.4158032, 1696, -57.764695, 41.95434, 129.16776
1.1772492, 44212.681, 9152.2278, -4737.4695, 309.9827, -3680.1434, 18813.847, 60.323557, 57.251619, 59.034154, 43957.759, 581.57623, 3394000, 299.71299, 62771.607, 203881.61, 1.1791941, -4.5954897, -4.885689, -7.0097095, 1697, -48.127642, -53.005935, -75.651056
1.1749385, 44061.328, 9168.631, -4738.5635, 288.73773, -3644.5726, 18972.228, 60.35893, 57.04022, 59.334678, 43802.625, 1068.4409, 3396000, 302.23607, 62774.853, 204282.57, 1.1765915, 4.9182211, 1.3167789, -0.95239713, 1698, -31.273414, -166.40891, -127.09701
1.1780286, 44159.742, 9133.1373, -4654.7051, 300.10091, -3743.3836, 18886.46, 60.475158, 56.640568, 59.482061, 43850.501, 170.15028, 3398000, 300.86975, 62736.961, 203746.72, 1.177162, 1.6543413, 0.86219428, 7.0598906, 1699, 56.540941, -103.42113, -4.8412438
1.1749013, 44253.575, 9054.1352, -4765.3211, 291.10712, -3735.2623, 18814.314, 60.856513, 56.855662, 59.042436, 43778.151, 320.59807, 3400000, 299.72043, 62592.465, 204289.04, 1.1798361, 2.204553, -12.546907, 0.26895087, 1700, 14.988335, -51.740506, -60.701627
1.1833649, 44077.267, 8933.334, -4748.8088, 292.57619, -3739.1518, 18678.137, 60.467719, 56.85823, 58.99441, 43484.446, 279.74413, 3402000, 297.55106, 62162.583, 202827.94, 1.182589, 0.33192166, -0.31976324, -8.1662064, 1701, 47.195082, -116.14209, -16.088217
1.1820213, 44287.264, 8998.4621, -4692.1503, 272.66775, -3769.0245, 18780.024, 60.237236, 56.798325, 59.349981, 43783.68, 30.694531, 3404000, 299.17418, 62563.705, 203058.49, 1.1815134, -0.097540585, 1.6081797, 3.7252483, 1702, 32.026951, 2.3262571, -43.683578
1.1818208, 44123.129, 8914.5349, -4743.1764, 274.81881, -3788.7055, 18672.697, 60.263267, 56.878381, 59.250896, 43483.166, 635.53409, 3406000, 297.46441, 62155.863, 203092.94, 1.1807294, -4.7017242, 0.41192057, -1.1111138, 1703, -104.63803, -77.421055, -11.127391
1.1822153, 44236.027, 9047.7598, -4536.4428, 279.90839, -3858.5656, 18747.871, 60.586334, 56.511118, 59.29817, 43849.662, -652.29344, 3408000, 298.66195, 62597.532, 203025.17, 1.1805257, 5.2776351, -0.88331509, 3.5364464, 1704, 46.85856, -6.6365885, 158.05893
1.1799756, 44032.81, 9065.8872, -4661.9333, 303.77813, -3720.524, 18856.724, 60.641312, 57.018443, 58.828729, 43715.91, 554.70373, 3410000, 300.39604, 62572.634, 203410.52, 1.1800255, 0.71442243, 0.10365459, 0.48731372, 1705, -87.397319, -8.7087375, -72.51001
1.178085, 44065.568, 9157.8147, -4658.7034, 282.14943, -3714.8448, 18911.533, 60.555206, 56.797807, 59.236143, 43834.407, 161.45963, 3412000, 301.26917, 62745.94, 203736.96, 1.1783464, 7.2434309, 4.7790346, -1.9979938, 1706, -16.175477, -86.861934, 53.957721
1.1782323, 44124.883, 9135.9065, -4788.0121, 260.93568, -3709.6407, 18783.711, 60.416882, 56.877705, 59.280952, 43707.423, 592.51968, 3414000, 299.23291, 62491.134, 203711.5, 1.1795639, -3.0613882, -1.7625423, 2.3166148, 1707, -48.946276, -36.186071, -94.978822
1.1749443, 44143.105, 9000.7961, -4653.3502, 268.77104, -3742.9439, 18875.73, 60.390584, 57.081062, 59.260852, 43713.218, -269.9928, 3416000, 300.69881, 62588.948, 204281.56, 1.177338, -0.085916873, -0.40963816, 3.0734387, 1708, 87.141619, -78.046107, 72.975551
1.1743973, 44058.539, 9057.362, -4703.6538, 289.21604, -3677.062, 18741.847, 60.408803, 57.281482, 59.063193, 43689.529, 276.60552, 3418000, 298.566, 62431.376, 204376.71, 1.1792051, -1.7256785, 2.5947295, -7.6844979, 1709, -127.29186, -23.656726, 66.867422
1.1756786, 44041.82, 9014.8244, -4563.1929, 276.03575, -3747.4021, 18756.457, 60.337987, 57.063542, 59.293664, 43685.359, -1005.7426, 3420000, 298.79875, 62441.816, 204153.97, 1.177315, -0.87478551, -2.8200456, -2.5954019, 1710, 62.62171, 115.33203, 127.76685
1.1795148, 44068.209, 9117.1204, -4686.1962, 251.50122, -3740.275, 18953.127, 60.303243, 56.913788, 59.290468, 43737.854, -285.5059, 3422000, 301.93178, 62690.981, 203489.99, 1.1807819, -4.7926257, 1.3021241, 5.1644799, 1711, 8.738318, 44.683565, 33.364772
1.1806345, 44151.573, 9097.8267, -4685.8842, 275.5021, -3796.0352, 18792.401, 60.280881, 57.051374, 59.113313, 43731.156, -534.66446, 3424000, 299.37134, 62523.556, 203297.01, 1.179096, 8.3808381, -0.83820426, -2.9805724, 1712, 34.587641, 116.52199, 11.415
1.1808556, 44046.772, 9097.0502, -4705.5615, 284.38437, -3732.3471, 18826.796, 60.174741, 56.67734, 59.597217, 43660.298, 401.33177, 3426000, 299.91927, 62487.094, 203258.95, 1.181571, -6.264292, 7.1151553, -2.464338, 1713, -58.655426, -55.660969, -7.6784289
1.1770728, 44054.299, 8942.3582, -4537.4837, 287.93591, -3729.6113, 19016.391, 60.320967, 56.732034, 59.586307, 43690.656, -212.63964, 3428000, 302.9396, 62707.047, 203912.16, 1.181463, 0.38718211, -7.0163569, -0.094290943, 1714, 19.767054, -8.3455649, 53.215645
1.1799291, 43983.647, 9067.007, -4541.6795, 288.68463, -3708.0285, 18890.806, 59.959533, 57.112301, 59.402217, 43751.177, -154.79102, 3430000, 300.93898, 62641.983, 203418.55, 1.1800832, -5.4024715, -1.2673811, 0.68927456, 1715, -26.479245, 58.126565, 15.40528
1.1813705, 44056.447, 8946.3552, -4581.624, 290.50469, -3769.3752, 18781.06, 60.230701, 57.144629, 59.029214, 43636.253, -298.77047, 3432000, 299.19068, 62417.314, 203170.36, 1.1782425, 3.0505361, 3.2771756, 4.6990389, 1716, 65.592054, -75.060618, 100.28732
1.183686, 43984.536, 9118.8893, -4603.7764, 287.72941, -3726.9448, 18682.823, 60.143806, 56.772709, 59.385361, 43728.413, 668.986, 3434000, 297.62572, 62411.236, 202772.91, 1.1797775, -0.69472037, 2.0309802, -2.1964063, 1717, -57.220466, -88.355648, -57.778904
1.1780231, 44017.16, 9179.7822, -4588.3098, 257.60195, -3687.529, 18858.929, 60.518674, 56.70111, 59.376104, 43844.058, 269.30109, 3436000, 300.43116, 62702.986, 203747.68, 1.1792308, -4.2771936, -4.2140541, 3.2781206, 1718, -92.49885, 5.5846894, 5.0533615
1.1801276, 44224.482, 9124.1867, -4806.5205, 257.38993, -3783.489, 18925.89, 60.284833, 57.011352, 59.176335, 43681.447, 35.532792, 3438000, 301.49788, 62607.337, 203384.32, 1.1782263, 8.1752785, -1.6221758, -4.7965761, 1719, -44.343186, -42.867133, 76.409239
1.1742875, 44183.19, 9195.6154, -4654.388, 275.54596, -3684.2954, 18848.306, 60.321005, 57.152743, 59.287943, 43989.792, -366.73778, 3440000, 300.26193, 62838.098, 204395.83, 1.1794825, -6.9494445, 0.89943573, 0.11377811, 1720, 140.05708, -44.222239, 15.644276
1.1774327, 44062.375, 9123.9523, -4714.5351, 280.04686, -3714.2708, 18771.371, 60.634028, 56.915878, 59.069122, 43712.108, -468.53806, 3442000, 299.03632, 62483.479, 203849.84, 1.1763688, 4.807839, -2.3565484, -5.4293516, 1721, 84.637319, 69.994364, -12.207825
1.1795162, 44131.871, 9109.4703, -4734.3794, 275.17492, -3708.2554, 19043.477, 60.319386, 57.128359, 59.051903, 43747.443, 283.93029, 3444000, 303.37109, 62790.92, 203489.76, 1.1786543, 2.2658248, -5.0056179, -0.30153151, 1722, 14.263375, -99.114947, -1.4561372
1.1809599, 44161.858, 9007.2891, -4744.2042, 247.62924, -3796.2141, 18949.657, 59.893052, 57.333326, 59.187189, 43586.792, -59.032704, 3446000, 301.8765, 62536.448, 203240.99, 1.1763, -0.87129115, 7.4401864, 0.50696868, 1723, 14.284125, 8.3945999, -4.7342584
1.1838882, 44020.948, 9128.5002, -4710.1312, 261.07596, -3744.9248, 18699.04, 59.977455, 57.184615, 59.111031, 43646.287, 292.35244, 3448000, 297.88406, 62345.327, 202738.29, 1.1802815, -3.3082654, 1.3271669, 1.4920837, 1724, -152.2032, -10.088853, 73.424219
1.176811, 44200.704, 8918.6457, -4670.0902, 264.52575, -3722.6158, 18812.914, 60.509347, 56.857799, 59.2826, 43682.527, 51.784078, 3450000, 299.69813, 62495.442, 203957.53, 1.177833, 2.0100395, -2.1527042, 5.6598559, 1725, 78.786587, -86.787129, -7.7405242
1.1780848, 44090.335, 9141.509, -4734.8759, 270.76068, -3659.2367, 18839.075, 60.185546, 57.160573, 59.221734, 43785.719, 968.02322, 3452000, 300.11488, 62624.795, 203737, 1.1798022, 1.4781353, -6.7772023, -10.150897, 1726, -112.33575, -94.186705, -87.732408
1.1796187, 44066.252, 8934.382, -4463.8396, 276.35444, -3732.805, 18807.582, 60.018045, 57.202543, 59.266275, 43747.306, -730.87614, 3454000, 299.61318, 62554.888, 203472.07, 1.1769755, 2.8934675, 1.8021509, 5.8017185, 1727, 153.46703, 62.364469, 6.3365799
1.1812989, 43952.508, 9160.4277, -4594.141, 285.34837, -3761.4117, 19001.73, 60.059892, 57.003154, 59.347611, 43684.599, -538.15836, 3456000, 302.70605, 62686.33, 203182.67, 1.1780833, -1.5715368, 5.363392, -0.76351445, 1728, 8.2345941, 87.19056, 68.161532
1.1784348, 44058.938, 9113.4498, -4630.753, 278.97641, -3672.0738, 18973.223, 60.175821, 56.694871, 59.700107, 43836.551, -464.80435, 3458000, 302.25191, 62809.774, 203676.49, 1.179299, 4.3492153, -7.9451278, -5.8553677, 1729, 40.307617, 39.64892, 61.332365
1.1779957, 44390.07, 9108.5845, -4786.5196, 290.53587, -3718.7748, 18763.326, 59.949914, 57.229894, 59.386981, 43974.513, -8.6444286, 3460000, 298.90816, 62737.839, 203752.41, 1.1766069, -1.1541767, -5.7660201, 11.262639, 1730, -23.983478, 93.45029, -66.839121
1.177071, 43987.412, 9112.015, -4586.522, 290.93882, -3690.4429, 18774.624, 60.050348, 57.208649, 59.356267, 43768.112, -241.47582, 3462000, 299.08815, 62542.737, 203912.48, 1.1773472, -0.70636972, 4.8394582, -4.8608718, 1731, -12.140158, 12.074367, 73.468403
1.1770796, 44062.521, 9077.4758, -4661.2428, 293.91433, -3720.5167, 19023.58, 59.897284, 57.002605, 59.722611, 43747.48, -165.25912, 3464000, 303.05412, 62771.06, 203910.98, 1.179391, -5.3699133, -5.1946362, 1.4037418, 1732, -123.45538, 71.581494, 102.10852
1.1770936, 44095.601, 9055.9817, -4671.7071, 269.74557, -3708.8333, 18832.025, 59.866469, 57.296867, 59.445766, 43710.247, -89.476933, 3466000, 300.00257, 62542.272, 203908.55, 1.1781973, 2.2389536, 1.2066375, 3.5643738, 1733, 38.633068, 6.2445853, -17.678902
1.1756367, 43877.336, 9178.1219, -4881.535, 275.89964, -3638.6947, 18827.702, 60.240689, 57.293201, 59.153479, 43456.77, 281.27606, 3468000, 299.9337, 62284.472, 204161.25, 1.1800913, -1.5616918, 1.1197538, -9.6168153, 1734, -58.993569, 60.474439, -86.981759
1.1785894, 43986.554, 8968.0594, -4568.5869, 259.86019, -3689.7338, 19014.462, 60.167298, 57.052256, 59.326753, 43638.619, 80.7964, 3470000, 302.90887, 62653.081, 203649.76, 1.1785316, 0.80437583, 3.4792015, -1.4957106, 1735, 7.7921533, -23.165756, -9.1864825
1.1756407, 44082.477, 9048.3582, -4590.9612, 294.80182, -3704.4477, 18781.457, 60.162146, 57.199332, 59.327706, 43788.151, -1043.8705, 3472000, 299.197, 62569.608, 204160.55, 1.1751291, 2.5517762, -2.5620077, 10.00542, 1736, 44.209022, 168.98771, 104.11379
1.1753708, 43993.798, 9094.413, -4703.1947, 260.97059, -3673.9554, 18638.405, 60.230812, 57.158825, 59.315687, 43658.036, -90.481222, 3474000, 296.91811, 62296.441, 204207.45, 1.1784726, 0.37267889, -0.70025764, -0.3231447, 1737, 46.193873, 10.384189, -29.074033
1.1748329, 43975.776, 9201.0359, -4710.4393, 281.69134, -3625.3287, 18844.087, 60.451685, 57.084849, 59.202643, 43792.779, -263.26605, 3476000, 300.19472, 62636.865, 204300.94, 1.1769118, -0.69652668, 1.7550339, -6.7531806, 1738, 9.6454646, 15.233969, 55.146865
1.1743522, 44153.928, 9056.8543, -4635.0093, 276.91045, -3752.4722, 18806.368, 60.065078, 57.250419, 59.435699, 43732.558, -638.7119, 3478000, 299.59384, 62538.925, 204384.56, 1.17539, 0.93316418, -5.2090547, 4.8971939, 1739, 87.678811, 12.250354, 94.223285
1.1781627, 44157.232, 9165.9855, -4853.6584, 300.08787, -3621.16, 18752.135, 60.215901, 57.422675, 58.917809, 43802.035, 389.47246, 3480000, 298.72988, 62554.17, 203723.54, 1.1776431, -6.8732197, -3.0322954, -0.51308986, 1740, -21.628564, -126.67004, 29.908718
1.1804072, 44031.823, 9132.7693, -4662.2843, 278.53484, -3699.5109, 18792.117, 60.186075, 57.15594, 59.109488, 43720.743, 626.4031, 3482000, 299.36682, 62512.86, 203336.15, 1.1761998, 6.839506, 6.8299434, -1.4597528, 1741, -143.372, -22.7106, -24.328276
1.1788421, 44014.028, 9049.9827, -4660.9722, 308.34643, -3665.8202, 18724.165, 60.132951, 57.082522, 59.316447, 43723.168, 324.237, 3484000, 298.28431, 62447.333, 203606.11, 1.1751499, -3.041658, 1.7783175, 2.7960728, 1742, -47.847423, -63.517035, 12.804518
1.1758066, 44115.246, 9173.8048, -4764.5015, 280.84803, -3692.0547, 18906.689, 60.434732, 57.216851, 59.033702, 43793.297, 128.47539, 3486000, 301.192, 62699.986, 204131.75, 1.1772122, 1.578517, -4.7981912, 1.1264448, 1743, -128.10895, 66.284479, 22.771166
1.1752917, 43977.065, 9141.316, -4733.4644, 272.73185, -3615.43, 18902.782, 60.341024, 57.420529, 58.941466, 43680.188, 198.86369, 3488000, 301.12976, 62582.97, 204221.19, 1.1781967, 1.0018833, 6.0743272, -9.8892532, 1744, -23.295583, -9.8981787, -27.255827
1.1787676, 44053.23, 9059.8879, -4666.7051, 275.46224, -3641.6519, 18930.289, 60.136818, 56.915984, 59.489947, 43742.476, 408.04187, 3490000, 301.56796, 62672.765, 203618.99, 1.1752032, -0.012506308, -0.71659669, 2.9305352, 1745, -94.420155, -75.067656, 45.453284
1.1778685, 44066.39, 9197.5246, -4730.5712, 299.96093, -3779.8897, 18751.35, 60.101658, 57.191162, 59.28356, 43685.613, -168.11319, 3492000, 298.71738, 62436.963, 203774.41, 1.1765126, 2.2407779, -5.3153873, 1.9477513, 1746, -37.10961, 63.926856, 24.284961
1.1782618, 44087.421, 9337.6387, -4823.5038, 286.50247, -3723.6493, 18704.895, 60.02342, 57.183312, 59.349168, 43849.437, 38.515129, 3494000, 297.97734, 62554.333, 203706.4, 1.1756864, -0.98835105, 4.8009871, -2.3306301, 1747, -37.443561, 0.22831422, 25.507611
1.1757037, 43984.778, 9098.0184, -4783.7976, 284.79559, -3726.0983, 18893.236, 60.073489, 57.268918, 59.339891, 43505.193, 476.47123, 3496000, 300.97769, 62398.43, 204149.62, 1.1785201, -4.0346827, 0.43978881, 0.26869495, 1748, -197.74486, 33.630229, 19.279283
1.1778918, 44160.749, 9123.5738, -4737.267, 285.71035, -3657.4688, 19155.721, 60.140283, 57.182368, 59.253426, 43819.387, 611.32889, 3498000, 305.1592, 62975.108, 203770.39, 1.1789538, -2.7710917, -6.423946, 1.3668304, 1749, -73.911242, -53.995383, -57.922074
1.1805973, 44082.083, 9135.5139, -4778.692, 277.86628, -3709.8867, 18630.157, 60.291904, 57.087609, 59.066851, 43665.315, -135.0864, 3500000, 296.78672, 62295.472, 203303.41, 1.1771392, 1.4783582, 5.0368383, 0.88446095, 1750, -24.552368, 42.351238, 23.264019
1.1809488, 44158.685, 9076.4657, -4804.5269, 283.08167, -3743.6275, 18819.133, 60.153696, 57.417009, 58.845396, 43654.183, -429.09518, 3502000, 299.79719, 62473.316, 203242.89, 1.1784556, 2.7961346, 0.34752485, 0.50047869, 1751, 79.194576, 43.866043, 7.3735888
1.1797712, 44035.199, 9122.414, -4661.4894, 280.08893, -3678.2074, 19014.277, 60.24337, 56.946006, 59.30293, 43777.878, 332.43324, 3504000, 302.90593, 62792.155, 203445.78, 1.1786853, -2.3808994, 5.1064248, -5.104842, 1752, -55.072405, 2.1110073, -48.089996
1.1770209, 44106.264, 8986.2821, -4745.5374, 294.55948, -3594.2657, 18868.542, 60.172276, 57.058489, 59.394411, 43707.672, 725.48501, 3506000, 300.58431, 62576.214, 203921.16, 1.1772832, 0.096094403, -5.4115584, 5.2642341, 1753, -138.35206, 26.720887, -108.89814
1.1779636, 44050.715, 8995.1428, -4672.79, 281.99812, -3670.843, 18759.082, 60.349137, 57.224992, 59.000787, 43643.625, -80.66659, 3508000, 298.84055, 62402.707, 203757.97, 1.1788397, -0.057352458, 0.88932463, 1.1458889, 1754, 27.412058, -2.2375698, -0.65386136
1.1802903, 44060.864, 9221.9542, -4608.6374, 299.27515, -3678.5079, 18688.965, 59.989318, 57.149694, 59.315715, 43968.004, -41.012031, 3510000, 297.72356, 62656.969, 203356.29, 1.1778873, -0.096033959, 1.1592241, -4.7902798, 1755, 58.056025, -49.381335, 3.7919428
1.1783651, 44128.638, 8995.8646, -4641.2638, 297.80154, -3721.255, 18871.129, 59.952048, 57.214279, 59.382453, 43705.77, -76.511889, 3512000, 300.62552, 62576.9, 203688.54, 1.1784147, 1.2921872, 0.91699653, 5.3923099, 1756, -32.042031, 57.539884, -2.2401508
1.1749232, 44205.251, 9207.8827, -4752.8558, 283.44653, -3631.7892, 18929.597, 60.242605, 57.152073, 59.333676, 43968.721, 83.028276, 3514000, 301.55694, 62898.319, 204285.24, 1.1777716, 0.2120226, 1.1978274, -4.3591011, 1757, -16.146941, -30.570671, 21.479092
1.1777883, 43884.885, 9130.4495, -4701.5635, 303.69663, -3676.6047, 18819.696, 60.217581, 57.1515, 59.21453, 43635.561, 15.132983, 3516000, 299.80617, 62455.258, 203788.29, 1.1822457, -0.22734127, -11.55954, -7.3621231, 1758, 86.131485, 1.4410362, -92.17257
1.1803764, 44142.082, 8902.3653, -4588.1831, 293.4701, -3698.0567, 18821.812, 60.001267, 57.311409, 59.132253, 43701.218, -223.54733, 3518000, 299.83986, 62523.029, 203341.46, 1.1763443, 2.446434, 7.3250692, 7.1442242, 1759, 33.729076, -8.0960021, 42.319726
1.1804654, 44011.306, 9062.3564, -4791.2369, 305.44475, -3769.4656, 18928.042, 60.333653, 57.050781, 59.070683, 43492.465, 227.01599, 3520000, 301.53216, 62420.507, 203326.14, 1.1780804, -3.5250402, -0.65074232, -3.4410872, 1760, -104.52743, 36.604015, -1.0837673
1.1745836, 44017.215, 9154.171, -4596.1062, 285.9578, -3600.5809, 18756.952, 60.525945, 56.775265, 59.465049, 43933.082, 670.43393, 3522000, 298.80662, 62690.034, 204344.3, 1.1816601, 8.3841855, -10.102143, 0.0096740288, 1761, -30.936846, -162.26478, -10.593533
